StartID,EndID,Rel_Position
C147,C132,eastern
C147,C133,northeastern
C147,C134,northeastern
C147,C135,northeastern
C147,C136,northeastern
C147,C137,northeastern
C147,C138,northeastern
C147,C139,northern
C147,C140,northern
C147,C141,northeastern
C147,C142,northern
C147,C143,northern
C147,C144,northeastern
C147,C145,northeastern
C147,C146,northern
C147,C148,eastern
C147,C149,northwestern
C147,C150,eastern
C147,C151,eastern
C147,C152,eastern
C147,C153,northeastern
C147,C154,southern
C147,C155,northeastern
C147,C156,northeastern
C147,C157,northern
C147,C158,southern
C147,C159,northeastern
C147,C160,northeastern
C147,C161,northeastern
C147,C162,southwestern
C147,C163,northeastern
C147,C164,southeastern
C147,C165,eastern
C148,C67,northwestern
C148,C68,northwestern
C148,C95,northwestern
C148,C96,northwestern
C148,C97,northwestern
C148,C98,northwestern
C148,C99,northwestern
C148,C100,northwestern
C148,C101,northwestern
C148,C102,northwestern
C148,C103,northwestern
C148,C104,northwestern
C148,C105,western
C148,C106,southwestern
C148,C107,southwestern
C148,C108,western
C148,C109,western
C148,C110,western
C148,C111,western
C148,C112,western
C148,C113,western
C148,C114,western
C148,C115,western
C148,C126,northeastern
C148,C127,northern
C148,C128,northeastern
C148,C129,northern
C148,C130,northern
C148,C131,northern
C148,C132,northeastern
C148,C133,northeastern
C148,C134,northern
C148,C135,northeastern
C148,C136,northeastern
C148,C137,northeastern
C148,C138,northern
C148,C139,northern
C148,C140,northern
C148,C141,northern
C148,C142,northern
C148,C143,northern
C148,C144,northern
C148,C145,northern
C148,C146,northern
C148,C147,western
C148,C149,northwestern
C148,C150,northeastern
C148,C151,northern
C148,C152,northern
C148,C153,northern
C148,C154,western
C148,C155,northern
C148,C156,northern
C148,C157,northwestern
C148,C158,western
C148,C159,northeastern
C148,C160,northwestern
C148,C161,northern
C148,C162,western
C148,C163,northwestern
C148,C164,western
C148,C165,northeastern
C149,C67,southeastern
C149,C68,northern
C149,C95,northwestern
C149,C96,northwestern
C149,C97,northwestern
C149,C98,northwestern
C149,C99,western
C149,C100,northwestern
C149,C101,northwestern
C149,C102,northwestern
C149,C103,northwestern
C149,C104,northern
C149,C105,southern
C149,C106,southwestern
C149,C107,southwestern
C149,C108,southwestern
C149,C109,southwestern
C149,C110,southwestern
C149,C111,southwestern
C149,C112,southwestern
C149,C113,southwestern
C149,C114,southwestern
C149,C115,southwestern
C149,C126,northeastern
C149,C127,northeastern
C149,C128,northeastern
C149,C129,northeastern
C149,C130,northeastern
C149,C131,northeastern
C149,C132,eastern
C149,C133,eastern
C149,C134,northeastern
C149,C135,northeastern
C149,C136,eastern
C149,C137,northeastern
C149,C138,northeastern
C149,C139,northeastern
C149,C140,northern
C149,C141,northeastern
C149,C142,northern
C149,C143,northeastern
C149,C144,northeastern
C149,C145,northeastern
C149,C146,northeastern
C149,C147,southeastern
C149,C148,southeastern
C149,C150,eastern
C149,C151,eastern
C149,C152,eastern
C149,C153,northeastern
C149,C154,southern
C149,C155,northeastern
C149,C156,eastern
C149,C157,northeastern
C149,C158,southern
C149,C159,eastern
C149,C160,eastern
C149,C161,eastern
C149,C162,southern
C149,C163,northeastern
C149,C164,southeastern
C149,C165,eastern
C150,C67,western
C150,C68,northwestern
C150,C95,northwestern
C150,C96,northwestern
C150,C97,western
C150,C98,western
C150,C99,western
C150,C100,western
C150,C101,western
C150,C102,western
C150,C103,northwestern
C150,C104,western
C150,C105,southwestern
C150,C106,southwestern
C150,C107,southwestern
C150,C108,western
C150,C109,southwestern
C150,C110,southwestern
C150,C111,western
C150,C112,southwestern
C150,C113,western
C150,C114,western
C150,C115,western
C150,C126,northeastern
C150,C127,northern
C150,C128,northern
C150,C129,northern
C150,C130,northern
C150,C131,northern
C150,C132,northeastern
C150,C133,northern
C150,C134,northern
C150,C135,northeastern
C150,C136,northeastern
C150,C137,northern
C150,C138,northern
C150,C139,northwestern
C150,C140,northwestern
C150,C141,northwestern
C150,C142,northwestern
C150,C143,northwestern
C150,C144,northwestern
C150,C145,northwestern
C150,C146,northwestern
C150,C147,western
C150,C148,southwestern
C150,C149,western
C150,C151,western
C150,C152,southwestern
C150,C153,northwestern
C150,C154,southwestern
C150,C155,northern
C150,C156,northwestern
C150,C157,western
C150,C158,southwestern
C150,C159,northern
C150,C160,western
C150,C161,western
C150,C162,western
C150,C163,western
C150,C164,southwestern
C150,C165,eastern
C151,C67,western
C151,C68,northwestern
C151,C95,northwestern
C151,C96,northwestern
C151,C97,western
C151,C98,western
C151,C99,western
C151,C100,northwestern
C151,C101,western
C151,C102,western
C151,C103,northwestern
C151,C104,western
C151,C105,southwestern
C151,C106,southwestern
C151,C107,southwestern
C151,C108,western
C151,C109,southwestern
C151,C110,southwestern
C151,C111,western
C151,C112,southwestern
C151,C113,western
C151,C114,western
C151,C115,western
C151,C126,northeastern
C151,C127,northern
C151,C128,northeastern
C151,C129,northern
C151,C130,northern
C151,C131,northern
C151,C132,northeastern
C151,C133,northeastern
C151,C134,northern
C151,C135,northeastern
C151,C136,northeastern
C151,C137,northeastern
C151,C138,northern
C151,C139,northwestern
C151,C140,northern
C151,C141,northern
C151,C142,northwestern
C151,C143,northern
C151,C144,northern
C151,C145,northwestern
C151,C146,northern
C151,C147,western
C151,C148,southern
C151,C149,western
C151,C150,eastern
C151,C152,southwestern
C151,C153,northwestern
C151,C154,southwestern
C151,C155,northern
C151,C156,northern
C151,C157,western
C151,C158,southwestern
C151,C159,northeastern
C151,C160,western
C151,C161,northwestern
C151,C162,western
C151,C163,northwestern
C151,C164,southwestern
C151,C165,eastern
C152,C67,western
C152,C68,northwestern
C152,C95,northwestern
C152,C96,northwestern
C152,C97,northwestern
C152,C98,northwestern
C152,C99,western
C152,C100,northwestern
C152,C101,northwestern
C152,C102,northwestern
C152,C103,northwestern
C152,C104,northwestern
C152,C105,southwestern
C152,C106,southwestern
C152,C107,southwestern
C152,C108,western
C152,C109,southwestern
C152,C110,western
C152,C111,western
C152,C112,southwestern
C152,C113,western
C152,C114,western
C152,C115,western
C152,C126,northeastern
C152,C127,northern
C152,C128,northeastern
C152,C129,northern
C152,C130,northern
C152,C131,northeastern
C152,C132,northeastern
C152,C133,northeastern
C152,C134,northern
C152,C135,northeastern
C152,C136,northeastern
C152,C137,northeastern
C152,C138,northern
C152,C139,northern
C152,C140,northern
C152,C141,northern
C152,C142,northern
C152,C143,northern
C152,C144,northern
C152,C145,northern
C152,C146,northern
C152,C147,western
C152,C148,southern
C152,C149,western
C152,C150,northeastern
C152,C151,northeastern
C152,C153,northern
C152,C154,southwestern
C152,C155,northeastern
C152,C156,northern
C152,C157,northwestern
C152,C158,southwestern
C152,C159,northeastern
C152,C160,northwestern
C152,C161,northern
C152,C162,western
C152,C163,northwestern
C152,C164,southwestern
C152,C165,northeastern
C153,C67,southwestern
C153,C68,northwestern
C153,C95,western
C153,C96,western
C153,C97,western
C153,C98,western
C153,C99,western
C153,C100,western
C153,C101,western
C153,C102,western
C153,C103,northwestern
C153,C104,western
C153,C105,southwestern
C153,C106,southwestern
C153,C107,southwestern
C153,C108,southwestern
C153,C109,southwestern
C153,C110,southwestern
C153,C111,southwestern
C153,C112,southwestern
C153,C113,southwestern
C153,C114,southwestern
C153,C115,southwestern
C153,C126,northeastern
C153,C127,northeastern
C153,C128,northeastern
C153,C129,northern
C153,C130,northeastern
C153,C131,northeastern
C153,C132,eastern
C153,C133,eastern
C153,C134,northern
C153,C135,eastern
C153,C136,eastern
C153,C137,northeastern
C153,C138,northern
C153,C139,northwestern
C153,C140,northern
C153,C141,northern
C153,C142,northwestern
C153,C143,northern
C153,C144,northern
C153,C145,northwestern
C153,C146,northern
C153,C147,southwestern
C153,C148,southern
C153,C149,southwestern
C153,C150,southeastern
C153,C151,southeastern
C153,C152,southern
C153,C154,southwestern
C153,C155,eastern
C153,C156,eastern
C153,C157,western
C153,C158,southwestern
C153,C159,eastern
C153,C160,southern
C153,C161,southern
C153,C162,southwestern
C153,C163,southwestern
C153,C164,southern
C153,C165,eastern
C154,C67,northeastern
C154,C68,northern
C154,C95,northwestern
C154,C96,northwestern
C154,C97,northern
C154,C98,northwestern
C154,C99,northwestern
C154,C100,northwestern
C154,C101,northern
C154,C102,northwestern
C154,C103,northern
C154,C104,northern
C154,C105,southwestern
C154,C106,southwestern
C154,C107,southwestern
C154,C108,western
C154,C109,southwestern
C154,C110,western
C154,C111,western
C154,C112,southwestern
C154,C113,western
C154,C114,northwestern
C154,C115,western
C154,C126,northeastern
C154,C127,northeastern
C154,C128,northeastern
C154,C129,northern
C154,C130,northeastern
C154,C131,northeastern
C154,C132,northeastern
C154,C133,northeastern
C154,C134,northern
C154,C135,northeastern
C154,C136,northeastern
C154,C137,northeastern
C154,C138,northeastern
C154,C139,northern
C154,C140,northern
C154,C141,northern
C154,C142,northern
C154,C143,northern
C154,C144,northeastern
C154,C145,northern
C154,C146,northern
C154,C147,northern
C154,C148,eastern
C154,C149,northern
C154,C150,northeastern
C154,C151,northeastern
C154,C152,northeastern
C154,C153,northeastern
C154,C155,northeastern
C154,C156,northeastern
C154,C157,northern
C154,C158,western
C154,C159,northeastern
C154,C160,northeastern
C154,C161,northeastern
C154,C162,northwestern
C154,C163,northern
C154,C164,eastern
C154,C165,northeastern
C155,C67,southwestern
C155,C68,western
C155,C95,western
C155,C96,western
C155,C97,western
C155,C98,western
C155,C99,western
C155,C100,western
C155,C101,western
C155,C102,western
C155,C103,western
C155,C104,western
C155,C105,southwestern
C155,C106,southwestern
C155,C107,southwestern
C155,C108,southwestern
C155,C109,southwestern
C155,C110,southwestern
C155,C111,southwestern
C155,C112,southwestern
C155,C113,southwestern
C155,C114,southwestern
C155,C115,southwestern
C155,C126,northeastern
C155,C127,northern
C155,C128,northeastern
C155,C129,northern
C155,C130,northern
C155,C131,northeastern
C155,C132,eastern
C155,C133,eastern
C155,C134,northern
C155,C135,eastern
C155,C136,eastern
C155,C137,northeastern
C155,C138,northern
C155,C139,northwestern
C155,C140,northwestern
C155,C141,northwestern
C155,C142,northwestern
C155,C143,northwestern
C155,C144,northwestern
C155,C145,western
C155,C146,northwestern
C155,C147,southwestern
C155,C148,southern
C155,C149,southwestern
C155,C150,southern
C155,C151,southern
C155,C152,southwestern
C155,C153,western
C155,C154,southwestern
C155,C156,southwestern
C155,C157,western
C155,C158,southwestern
C155,C159,southern
C155,C160,southwestern
C155,C161,southwestern
C155,C162,southwestern
C155,C163,southwestern
C155,C164,southwestern
C155,C165,southeastern
C156,C67,southwestern
C156,C68,western
C156,C95,western
C156,C96,western
C156,C97,western
C156,C98,western
C156,C99,western
C156,C100,western
C156,C101,western
C156,C102,western
C156,C103,northwestern
C156,C104,western
C156,C105,southwestern
C156,C106,southwestern
C156,C107,southwestern
C156,C108,southwestern
C156,C109,southwestern
C156,C110,southwestern
C156,C111,southwestern
C156,C112,southwestern
C156,C113,southwestern
C156,C114,western
C156,C115,western
C156,C126,northeastern
C156,C127,northeastern
C156,C128,northeastern
C156,C129,northern
C156,C130,northern
C156,C131,northeastern
C156,C132,eastern
C156,C133,eastern
C156,C134,northern
C156,C135,northeastern
C156,C136,eastern
C156,C137,northeastern
C156,C138,northern
C156,C139,northwestern
C156,C140,northwestern
C156,C141,northern
C156,C142,northwestern
C156,C143,northwestern
C156,C144,northern
C156,C145,northwestern
C156,C146,northern
C156,C147,southwestern
C156,C148,southern
C156,C149,western
C156,C150,southeastern
C156,C151,southern
C156,C152,southern
C156,C153,western
C156,C154,southwestern
C156,C155,northeastern
C156,C157,western
C156,C158,southwestern
C156,C159,eastern
C156,C160,southwestern
C156,C161,southwestern
C156,C162,southwestern
C156,C163,western
C156,C164,southwestern
C156,C165,eastern
C157,C67,southern
C157,C68,northern
C157,C95,northwestern
C157,C96,northwestern
C157,C97,western
C157,C98,western
C157,C99,western
C157,C100,northwestern
C157,C101,northwestern
C157,C102,western
C157,C103,northwestern
C157,C104,western
C157,C105,southwestern
C157,C106,southwestern
C157,C107,southwestern
C157,C108,southwestern
C157,C109,southwestern
C157,C110,southwestern
C157,C111,southwestern
C157,C112,southwestern
C157,C113,southwestern
C157,C114,southwestern
C157,C115,southwestern
C157,C126,northeastern
C157,C127,northeastern
C157,C128,northeastern
C157,C129,northeastern
C157,C130,northeastern
C157,C131,northeastern
C157,C132,eastern
C157,C133,eastern
C157,C134,northeastern
C157,C135,eastern
C157,C136,eastern
C157,C137,northeastern
C157,C138,northeastern
C157,C139,northern
C157,C140,northern
C157,C141,northeastern
C157,C142,northern
C157,C143,northern
C157,C144,northeastern
C157,C145,northeastern
C157,C146,northern
C157,C147,southern
C157,C148,southeastern
C157,C149,southwestern
C157,C150,eastern
C157,C151,eastern
C157,C152,southeastern
C157,C153,eastern
C157,C154,southern
C157,C155,eastern
C157,C156,eastern
C157,C158,southern
C157,C159,eastern
C157,C160,southeastern
C157,C161,eastern
C157,C162,southwestern
C157,C163,eastern
C157,C164,southern
C157,C165,eastern
C158,C67,northeastern
C158,C68,northern
C158,C95,northwestern
C158,C96,northwestern
C158,C97,northern
C158,C98,northwestern
C158,C99,northwestern
C158,C100,northern
C158,C101,northern
C158,C102,northwestern
C158,C103,northern
C158,C104,northern
C158,C105,southwestern
C158,C106,southwestern
C158,C107,southwestern
C158,C108,western
C158,C109,southwestern
C158,C110,western
C158,C111,western
C158,C112,southwestern
C158,C113,western
C158,C114,northwestern
C158,C115,western
C158,C126,northeastern
C158,C127,northeastern
C158,C128,northeastern
C158,C129,northeastern
C158,C130,northeastern
C158,C131,northeastern
C158,C132,northeastern
C158,C133,northeastern
C158,C134,northeastern
C158,C135,northeastern
C158,C136,northeastern
C158,C137,northeastern
C158,C138,northeastern
C158,C139,northern
C158,C140,northern
C158,C141,northeastern
C158,C142,northern
C158,C143,northern
C158,C144,northeastern
C158,C145,northeastern
C158,C146,northern
C158,C147,northern
C158,C148,eastern
C158,C149,northern
C158,C150,northeastern
C158,C151,northeastern
C158,C152,northeastern
C158,C153,northeastern
C158,C154,eastern
C158,C155,northeastern
C158,C156,northeastern
C158,C157,northern
C158,C159,northeastern
C158,C160,northeastern
C158,C161,northeastern
C158,C162,northern
C158,C163,northeastern
C158,C164,eastern
C158,C165,northeastern
C159,C67,southwestern
C159,C68,western
C159,C95,western
C159,C96,western
C159,C97,western
C159,C98,western
C159,C99,western
C159,C100,western
C159,C101,western
C159,C102,western
C159,C103,northwestern
C159,C104,western
C159,C105,southwestern
C159,C106,southwestern
C159,C107,southwestern
C159,C108,southwestern
C159,C109,southwestern
C159,C110,southwestern
C159,C111,southwestern
C159,C112,southwestern
C159,C113,southwestern
C159,C114,western
C159,C115,western
C159,C126,northeastern
C159,C127,northern
C159,C128,northeastern
C159,C129,northern
C159,C130,northern
C159,C131,northern
C159,C132,eastern
C159,C133,northeastern
C159,C134,northern
C159,C135,northeastern
C159,C136,eastern
C159,C137,northeastern
C159,C138,northern
C159,C139,northwestern
C159,C140,northwestern
C159,C141,northwestern
C159,C142,northwestern
C159,C143,northwestern
C159,C144,northwestern
C159,C145,northwestern
C159,C146,northwestern
C159,C147,southwestern
C159,C148,southwestern
C159,C149,western
C159,C150,southern
C159,C151,southwestern
C159,C152,southwestern
C159,C153,western
C159,C154,southwestern
C159,C155,northern
C159,C156,western
C159,C157,western
C159,C158,southwestern
C159,C160,western
C159,C161,western
C159,C162,southwestern
C159,C163,western
