ID,Geometry
C144,"POLYGON ((7.251535097202676 50.9874819420009, 7.284217011721332 50.97092670311799, 7.288128038928568 50.97686155885252, 7.3260314717611354 50.97787635019527, 7.352408839293086 50.95054702646987, 7.389169405247228 50.95810077834483, 7.399743794871967 50.948792267619844, 7.3871245142378825 50.934802988162645, 7.3631110591427085 50.93458100527483, 7.348064699806322 50.91164195197348, 7.3364906493813535 50.91028286095387, 7.32396456728472 50.917650237913314, 7.300323675185028 50.90676217167747, 7.274036183911832 50.91220463264166, 7.249103613166156 50.927712132067086, 7.235305871091292 50.9326212167079, 7.220367256961957 50.92861631229386, 7.19365807904551 50.9432609601778, 7.224070081996953 50.95895492254596, 7.222043634936038 50.96543643289625, 7.236541866091463 50.963502323707395, 7.241194085108651 50.97199047122569, 7.254432827600232 50.97279161587108, 7.240674396341947 50.98363129597987, 7.251535097202676 50.9874819420009))"
C145,"POLYGON ((7.19365807904551 50.9432609601778, 7.220367256961957 50.92861631229386, 7.235305871091292 50.9326212167079, 7.249103613166156 50.927712132067086, 7.236835597767566 50.90882454871851, 7.192051450718214 50.8750709518745, 7.163237191526442 50.868465288451105, 7.137495337738539 50.88294426521637, 7.139401038786684 50.919235569203714, 7.167505272451643 50.93462472957308, 7.180619175452746 50.93227690304911, 7.19365807904551 50.9432609601778))"
C146,"POLYGON ((7.166590625077481 51.15325013790095, 7.198129354170507 51.15067568469865, 7.226862406099799 51.160781147604176, 7.2545980805242545 51.15761916576526, 7.2676656079219235 51.14565237048226, 7.274777935563097 51.11410333805296, 7.298386298968154 51.104711209755095, 7.281206665230193 51.08751538161958, 7.244826152879294 51.07420768801619, 7.195026453032513 51.06573069542099, 7.164393053494232 51.07439611395089, 7.138711859481157 51.06616796994851, 7.14971812003773 51.08362609014687, 7.1635386963755 51.084641809508234, 7.166737427211897 51.090857660552516, 7.1577097649474295 51.12009434754057, 7.171900016899282 51.126058088070906, 7.158910139418316 51.13350473631404, 7.169514371830266 51.1394683258761, 7.160621552945698 51.14605627462739, 7.166590625077481 51.15325013790095))"
C147,"POLYGON ((6.960785337367947 50.718866348647396, 6.98999458221569 50.74266262191414, 7.036471921113898 50.75622516089751, 7.030547968618453 50.72656324245793, 7.040642238169766 50.71865952441196, 7.025627000315098 50.705373976887394, 7.038541890819362 50.688646797609614, 7.031867440539195 50.67828635182046, 7.043932483888103 50.67425190692507, 7.037142542653113 50.66144724667759, 7.025488375282759 50.66501203761546, 7.018936791040495 50.666521202547806, 6.996768351847803 50.673346026397965, 6.985840543953346 50.69366933144011, 6.968316040103859 50.696054176447696, 6.960785337367947 50.718866348647396))"
C148,"POLYGON ((7.1971922788814675 50.66480076510515, 7.268728095527691 50.67699580074444, 7.285456530070327 50.67406665692375, 7.301595488790562 50.687094200809895, 7.3202165444481295 50.67873169040262, 7.317613695189739 50.6727448638032, 7.359738442403629 50.67159480487052, 7.355665771179588 50.64769685471392, 7.311716328781877 50.635547558518894, 7.28159237652596 50.62626225263783, 7.211868417320633 50.62496550389665, 7.211902779910604 50.64903196871443, 7.1971922788814675 50.66480076510515))"
C149,"POLYGON ((6.93959926611006 50.804412532720825, 6.958659685757596 50.80432320219448, 6.9905349302477875 50.79279015205931, 7.01929845663731 50.80237565719105, 7.030005447219527 50.80022853022296, 7.034089298953432 50.78734666478348, 7.066579431682946 50.770503362484064, 7.036471921113898 50.75622516089751, 6.98999458221569 50.74266262191414, 6.960785337367947 50.718866348647396, 6.93737572582098 50.72737238340921, 6.938928944317366 50.732122388338745, 6.915788535581117 50.73402965011495, 6.9021285010941735 50.75064961396487, 6.882034918220684 50.74590679147164, 6.861359931062744 50.763212981698345, 6.870467180433012 50.78013731903061, 6.864004826187531 50.784835360323555, 6.908407858262257 50.8011834362253, 6.93959926611006 50.804412532720825))"
C150,"POLYGON ((7.38144177668531 50.777710874343335, 7.381869788563111 50.78829496970702, 7.399345916683829 50.801929740760286, 7.473730935331054 50.81757345308703, 7.472865513599234 50.80443041297478, 7.489116565025073 50.79485784316623, 7.483739584349704 50.78574002835614, 7.503639349072055 50.772073206859794, 7.49982770413489 50.767310003550364, 7.516610146671074 50.743150786416116, 7.529068154483115 50.74826331388645, 7.539127722658224 50.742167808256475, 7.519518662082937 50.72895285480392, 7.503134159032562 50.73024090974534, 7.481834036198131 50.71992468004678, 7.457223107283761 50.71845338960167, 7.439119473108783 50.711574763922926, 7.423953185984127 50.72061476368409, 7.413549048108396 50.7622879452688, 7.392994204033871 50.761134714687444, 7.38144177668531 50.777710874343335))"
C151,"POLYGON ((7.2975021241472975 50.81275813617687, 7.337834778527475 50.80828390814447, 7.34081731728611 50.79574805674211, 7.363206908860659 50.80425391069593, 7.371440348832147 50.79318323377942, 7.3668241697034285 50.78238684994618, 7.38144177668531 50.777710874343335, 7.392994204033871 50.761134714687444, 7.413549048108396 50.7622879452688, 7.423953185984127 50.72061476368409, 7.439119473108783 50.711574763922926, 7.425125591909081 50.71022082130099, 7.410338808475838 50.71891356739358, 7.3967803221894535 50.714390332571796, 7.374159115369121 50.718581670140615, 7.359114182242875 50.697839452151804, 7.333893017657316 50.70070861575062, 7.289975768945543 50.733677563449504, 7.261829152483264 50.734064504709856, 7.240172977505466 50.745032335138, 7.229662221461721 50.75331698608601, 7.242069090854103 50.761060804858985, 7.242517567763308 50.79060520779868, 7.263249219465211 50.79763377364542, 7.27698441759841 50.79022835317076, 7.279548494041264 50.80088903961705, 7.2975021241472975 50.81275813617687))"
C152,"POLYGON ((7.2072058652073965 50.73953614425024, 7.240172977505466 50.745032335138, 7.261829152483264 50.734064504709856, 7.289975768945543 50.733677563449504, 7.333893017657316 50.70070861575062, 7.359114182242875 50.697839452151804, 7.367663168904646 50.69722466125625, 7.370375615516788 50.67062318673545, 7.359738442403629 50.67159480487052, 7.317613695189739 50.6727448638032, 7.3202165444481295 50.67873169040262, 7.301595488790562 50.687094200809895, 7.285456530070327 50.67406665692375, 7.268728095527691 50.67699580074444, 7.1971922788814675 50.66480076510515, 7.16790206536666 50.70346073762168, 7.195695489369147 50.71194038054845, 7.192024403712972 50.727705199286774, 7.2072058652073965 50.73953614425024))"
C153,"POLYGON ((7.249103613166156 50.927712132067086, 7.274036183911832 50.91220463264166, 7.300323675185028 50.90676217167747, 7.30475698422064 50.879578147642725, 7.281477582220901 50.87554474937959, 7.275841861998235 50.86791775493976, 7.299412531332227 50.855267957149735, 7.2831674536806865 50.82806187765861, 7.249379319350255 50.81301632261134, 7.22380331852511 50.81271774193938, 7.194770359464359 50.82361284868071, 7.191339669334059 50.829210552165485, 7.213558358345067 50.85385988414169, 7.192051450718214 50.8750709518745, 7.236835597767566 50.90882454871851, 7.249103613166156 50.927712132067086))"
C154,"POLYGON ((7.018936791040495 50.666521202547806, 7.025488375282759 50.66501203761546, 7.02813512938334 50.654700628757695, 7.063945163691348 50.63094641221399, 7.064240509519221 50.62442485504696, 7.04359500799694 50.61485547949465, 7.039987418678892 50.604420452409876, 7.049196761472284 50.60436718259237, 6.998281194173402 50.5647669071743, 6.983469473483929 50.5653438094362, 6.982167529601949 50.57137539275616, 6.959178050364823 50.575190799618944, 6.998323205794655 50.59731910554281, 7.008552017807597 50.61122308546296, 6.987176738184272 50.63013280985707, 7.014113962208396 50.64208224680532, 6.992775502682918 50.64950750848478, 7.018936791040495 50.666521202547806))"
C155,"POLYGON ((7.399743794871967 50.948792267619844, 7.432687178448082 50.94687391165164, 7.444749105596215 50.94705625177599, 7.460842710298034 50.93203407607088, 7.4785393237274675 50.91213485029955, 7.462615870690155 50.87768951806589, 7.438365318293127 50.867126849972976, 7.436864845668541 50.84891999030365, 7.406400688849333 50.845263266004366, 7.402832142619969 50.85442570929772, 7.367059787427209 50.864857996648986, 7.367258460455183 50.873950031719765, 7.3533033636982505 50.874887614538736, 7.331268077585161 50.90435888642337, 7.300323675185028 50.90676217167747, 7.32396456728472 50.917650237913314, 7.3364906493813535 50.91028286095387, 7.348064699806322 50.91164195197348, 7.3631110591427085 50.93458100527483, 7.3871245142378825 50.934802988162645, 7.399743794871967 50.948792267619844))"
C156,"POLYGON ((7.300323675185028 50.90676217167747, 7.331268077585161 50.90435888642337, 7.3533033636982505 50.874887614538736, 7.367258460455183 50.873950031719765, 7.367059787427209 50.864857996648986, 7.402832142619969 50.85442570929772, 7.406400688849333 50.845263266004366, 7.376118882249368 50.845451861623275, 7.356916495765951 50.81806946898058, 7.337834778527475 50.80828390814447, 7.2975021241472975 50.81275813617687, 7.3095484840427 50.81996963915413, 7.2831674536806865 50.82806187765861, 7.299412531332227 50.855267957149735, 7.275841861998235 50.86791775493976, 7.281477582220901 50.87554474937959, 7.30475698422064 50.879578147642725, 7.300323675185028 50.90676217167747))"
C157,"POLYGON ((6.982271192963186 50.840550018921455, 7.023096952438612 50.839190493025704, 7.032779663427456 50.849059939910354, 7.057800837780557 50.84914718223862, 7.062606785991218 50.82976319869267, 7.09038652831436 50.83318461716936, 7.100693968615327 50.820003455077284, 7.085003402910838 50.81719168766561, 7.09457908959166 50.80485424509734, 7.08540573407067 50.79872079874932, 7.088930844453639 50.78979036549683, 7.0768590504429385 50.767853127635675, 7.066579431682946 50.770503362484064, 7.034089298953432 50.78734666478348, 7.030005447219527 50.80022853022296, 7.024205770452304 50.818355066506314, 6.987055302256738 50.827507045414094, 6.982271192963186 50.840550018921455))"
C158,"POLYGON ((6.996768351847803 50.673346026397965, 7.018936791040495 50.666521202547806, 6.992775502682918 50.64950750848478, 7.014113962208396 50.64208224680532, 6.987176738184272 50.63013280985707, 7.008552017807597 50.61122308546296, 6.998323205794655 50.59731910554281, 6.959178050364823 50.575190799618944, 6.982167529601949 50.57137539275616, 6.983469473483929 50.5653438094362, 6.973949849034982 50.5556039664949, 6.956241694020831 50.55679076369562, 6.950512782881304 50.56278509039437, 6.927510856335046 50.559165372229145, 6.921345712835221 50.5648926330871, 6.93184554357104 50.57130509977777, 6.926810923473254 50.57851998460656, 6.915674793811387 50.57255390610616, 6.908605537217375 50.578507345509315, 6.894347460176345 50.57356556097144, 6.886060591006982 50.600943211437, 6.908800567989951 50.602734844206125, 6.916318896631189 50.62924445429401, 6.898902165198081 50.63545004097602, 6.905871589628396 50.644162130089434, 6.898395009658017 50.65066732265854, 6.911196146386486 50.6616502600926, 6.9349933468799305 50.65583540761181, 6.937452299811076 50.661903937200705, 6.96552628102762 50.66004533891356, 6.976767981474851 50.653983935712766, 6.988507605302772 50.662745483965864, 6.982665661035959 50.668242813763854, 6.996768351847803 50.673346026397965))"
C159,"POLYGON ((7.462615870690155 50.87768951806589, 7.490318131780981 50.8738900800674, 7.503840762906763 50.85397858752512, 7.515581494588728 50.85324541689872, 7.528832529757681 50.8431126769373, 7.527678117326977 50.83334936602835, 7.473730935331054 50.81757345308703, 7.399345916683829 50.801929740760286, 7.381869788563111 50.78829496970702, 7.38144177668531 50.777710874343335, 7.3668241697034285 50.78238684994618, 7.371440348832147 50.79318323377942, 7.363206908860659 50.80425391069593, 7.34081731728611 50.79574805674211, 7.337834778527475 50.80828390814447, 7.356916495765951 50.81806946898058, 7.376118882249368 50.845451861623275, 7.406400688849333 50.845263266004366, 7.436864845668541 50.84891999030365, 7.438365318293127 50.867126849972976, 7.462615870690155 50.87768951806589))"
C160,"POLYGON ((7.174935069135257 50.80141293293538, 7.219341656227706 50.78073806159015, 7.232642976889019 50.79100280232027, 7.242517567763308 50.79060520779868, 7.242069090854103 50.761060804858985, 7.229662221461721 50.75331698608601, 7.240172977505466 50.745032335138, 7.2072058652073965 50.73953614425024, 7.200204192548027 50.74767205500767, 7.156186376517038 50.75493003757555, 7.125487748021365 50.77435953944623, 7.145586243027682 50.79528957319209, 7.174935069135257 50.80141293293538))"
C161,"POLYGON ((7.194770359464359 50.82361284868071, 7.22380331852511 50.81271774193938, 7.249379319350255 50.81301632261134, 7.2831674536806865 50.82806187765861, 7.3095484840427 50.81996963915413, 7.2975021241472975 50.81275813617687, 7.279548494041264 50.80088903961705, 7.27698441759841 50.79022835317076, 7.263249219465211 50.79763377364542, 7.242517567763308 50.79060520779868, 7.232642976889019 50.79100280232027, 7.219341656227706 50.78073806159015, 7.174935069135257 50.80141293293538, 7.194770359464359 50.82361284868071))"
C162,"POLYGON ((6.915788535581117 50.73402965011495, 6.938928944317366 50.732122388338745, 6.93737572582098 50.72737238340921, 6.960785337367947 50.718866348647396, 6.968316040103859 50.696054176447696, 6.985840543953346 50.69366933144011, 6.996768351847803 50.673346026397965, 6.982665661035959 50.668242813763854, 6.988507605302772 50.662745483965864, 6.976767981474851 50.653983935712766, 6.96552628102762 50.66004533891356, 6.937452299811076 50.661903937200705, 6.9349933468799305 50.65583540761181, 6.911196146386486 50.6616502600926, 6.898395009658017 50.65066732265854, 6.905871589628396 50.644162130089434, 6.898902165198081 50.63545004097602, 6.878302796533991 50.63677895017594, 6.86968680463099 50.64138213083346, 6.872368527839198 50.64734890280507, 6.859634205338646 50.65039871203031, 6.875729013341376 50.6904157228517, 6.856069470522606 50.69155468678474, 6.856211128705807 50.69627964512661, 6.8654596135678325 50.706777395456726, 6.891273258607815 50.71309705807935, 6.901413189163276 50.719790199420416, 6.897368094762647 50.72662959263424, 6.915788535581117 50.73402965011495))"
C163,"POLYGON ((7.163237191526442 50.868465288451105, 7.192051450718214 50.8750709518745, 7.213558358345067 50.85385988414169, 7.191339669334059 50.829210552165485, 7.194770359464359 50.82361284868071, 7.174935069135257 50.80141293293538, 7.145586243027682 50.79528957319209, 7.125487748021365 50.77435953944623, 7.103250139250095 50.7615952721171, 7.0768590504429385 50.767853127635675, 7.088930844453639 50.78979036549683, 7.08540573407067 50.79872079874932, 7.09457908959166 50.80485424509734, 7.085003402910838 50.81719168766561, 7.100693968615327 50.820003455077284, 7.09038652831436 50.83318461716936, 7.163237191526442 50.868465288451105))"
C164,"POLYGON ((7.063945163691348 50.63094641221399, 7.105403259304519 50.659508669766645, 7.124614960699846 50.65601806737977, 7.127774123302289 50.64719333812266, 7.161611714676627 50.654399438393845, 7.181089002686911 50.65234489184638, 7.19544534270004 50.64337478293012, 7.1884584548666774 50.622045130185015, 7.175108283880384 50.61964412200875, 7.171739359850664 50.61208048933042, 7.154486722573438 50.61402284100714, 7.147269178734717 50.60037523950127, 7.11484593130642 50.61153464018093, 7.094083699475461 50.58583010563089, 7.068939323548451 50.59378636275989, 7.056228610764526 50.60632456902788, 7.049196761472284 50.60436718259237, 7.039987418678892 50.604420452409876, 7.04359500799694 50.61485547949465, 7.064240509519221 50.62442485504696, 7.063945163691348 50.63094641221399))"
